entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,description,notes,payment_id,arn,settlement_utr,order_id,order_receipt,method,upi_flow,card_network,card_issuer,card_type,dispute_id,additional_utr
pay_QbRc0dnhOlOqIl,payment,0,0,6253.70,INR,1.18,0.18,0,1,31/05/2025 12:25:11,31-05-2025,setl_QbReXYY4YSdemk,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":6000, ""t1_gst"":2.7, ""t1_transaction_charges"":15, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbRbaZwDLLTjlM,C00021813,upi,,,,,,
setl_QbReXYY4YSdemk,settlement,0,0,0,INR,0,0,0,1,31/05/2025 12:27:00,31-05-2025,,,,,,,,,,,,,,,
pay_QbRgWqpYnnoB5h,payment,0,0,5014.70,INR,1.18,0.18,0,1,31/05/2025 12:29:32,31-05-2025,setl_QbRiHmXMvdvyIJ,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbRfj1NRvKAr1n,C00021814,upi,,,,,,
setl_QbRiHmXMvdvyIJ,settlement,0,0,0,INR,0,0,0,1,31/05/2025 12:30:33,31-05-2025,,,,,,,,,,,,,,,
pay_QbRjFbcKmFcXSg,payment,0,0,2005.90,INR,1.18,0.18,0,1,31/05/2025 12:32:23,31-05-2025,setl_QbRlq4JMQVtxjk,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbRiueddadhOCI,C00021815,upi,,,,,,
setl_QbRlq4JMQVtxjk,settlement,0,0,0,INR,0,0,0,1,31/05/2025 12:33:55,31-05-2025,,,,,,,,,,,,,,,
pay_QbS7us7xBHMRTe,payment,0,0,1238.90,INR,1.18,0.18,0,1,31/05/2025 12:55:04,31-05-2025,setl_QbS9kcm1xu45vJ,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbS6CeglCW8CPj,C00021816,upi,,,,,,
setl_QbS9kcm1xu45vJ,settlement,0,0,0,INR,0,0,0,1,31/05/2025 12:56:33,31-05-2025,,,,,,,,,,,,,,,
pay_QbSmV19irIrIn9,payment,0,0,2241.90,INR,1.18,0.18,0,1,31/05/2025 13:33:37,31-05-2025,setl_QbSnymclVT07vH,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbSkuCziDoSnoN,C00021817,upi,,,,,,
setl_QbSnymclVT07vH,settlement,0,0,0,INR,0,0,0,1,31/05/2025 13:34:38,31-05-2025,,,,,,,,,,,,,,,
pay_QbUAKOqAL8SQuG,payment,0,0,1238.90,INR,1.18,0.18,0,1,31/05/2025 14:54:41,31-05-2025,setl_QbUBeqqYk3hmjr,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbU8ovNwTOBBee,C00021821,upi,,,,,,
setl_QbUBeqqYk3hmjr,settlement,0,0,0,INR,0,0,0,1,31/05/2025 14:55:45,31-05-2025,,,,,,,,,,,,,,,
pay_QbUphNG1EOoF6m,payment,0,0,1002.90,INR,1.18,0.18,0,1,31/05/2025 15:34:05,31-05-2025,setl_QbUrPhJYnFP3Cl,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbUpWRRqnUaTIh,C00021822,upi,,,,,,
setl_QbUrPhJYnFP3Cl,settlement,0,0,0,INR,0,0,0,1,31/05/2025 15:35:17,31-05-2025,,,,,,,,,,,,,,,
pay_QbV2pNEvCK4PuH,payment,0,0,1238.90,INR,1.18,0.18,0,1,31/05/2025 15:46:40,31-05-2025,setl_QbV4LMHEwMSoNV,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbV2hBNjKdFLZD,C00021825,upi,,,,,,
setl_QbV4LMHEwMSoNV,settlement,0,0,0,INR,0,0,0,1,31/05/2025 15:47:31,31-05-2025,,,,,,,,,,,,,,,
pay_QbWRMrYiLNX7v4,payment,0,0,10029.50,INR,1.18,0.18,0,1,31/05/2025 17:08:17,31-05-2025,setl_QbWTVVKbZj4F9I,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbWQrcswD2QQfC,C00021826,upi,,,,,,
setl_QbWTVVKbZj4F9I,settlement,0,0,0,INR,0,0,0,1,31/05/2025 17:10:02,31-05-2025,,,,,,,,,,,,,,,
pay_QbXwlG85ZC1paF,payment,0,0,5014.70,INR,1.18,0.18,0,1,31/05/2025 18:36:38,31-05-2025,setl_QbXxwGBBHKBks3,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbXvpfFOOvxZMm,C00021831,upi,,,,,,
setl_QbXxwGBBHKBks3,settlement,0,0,0,INR,0,0,0,1,31/05/2025 18:37:32,31-05-2025,,,,,,,,,,,,,,,
pay_QbYPq0wROHNEhY,payment,0,0,1002.90,INR,1.18,0.18,0,1,31/05/2025 19:04:41,31-05-2025,setl_QbYRiV8QOCucMV,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbYNWdnWVyflgf,C00021834,upi,,,,,,
setl_QbYRiV8QOCucMV,settlement,0,0,0,INR,0,0,0,1,31/05/2025 19:05:43,31-05-2025,,,,,,,,,,,,,,,
pay_QbaTtKsu56MM6E,payment,0,0,5250.70,INR,1.18,0.18,0,1,31/05/2025 21:05:43,31-05-2025,setl_QbaVTcJEoD50Cr,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbaS99Is80Q29F,C00021839,upi,,,,,,
setl_QbaVTcJEoD50Cr,settlement,0,0,0,INR,0,0,0,1,31/05/2025 21:06:40,31-05-2025,,,,,,,,,,,,,,,
pay_Qbb6EYMcUNaZi3,payment,0,0,1238.90,INR,1.18,0.18,0,1,31/05/2025 21:42:12,31-05-2025,setl_Qbb84r2GgZGAGk,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbb5fjzeepfcsH,C00021841,upi,,,,,,
setl_Qbb84r2GgZGAGk,settlement,0,0,0,INR,0,0,0,1,31/05/2025 21:43:13,31-05-2025,,,,,,,,,,,,,,,
pay_QbbGGUVQdLlnod,payment,0,2005.90,2005.90,INR,11.80,1.80,0,1,31/05/2025 21:51:35,31-05-2025,setl_QbbIBE2jVWZLyW,Payment towards NPS contribution,"{""t1_gst"":0.90000000000000002,""t2_gst"":0,""t1_amount"":2000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":5,""t2_transaction_charges"":0}",,,,order_QbbDBHoLVTCUli,C00021842,netbanking,,,,,,
setl_QbbIBE2jVWZLyW,settlement,2005.90,0,2005.90,INR,0,0,0,1,31/05/2025 21:52:46,31-05-2025,,,,,,515121644799,,,,,,,,,515121644799
pay_QbeEJfk6Q9u0ou,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 00:45:41,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbeDEVlo04TD9r,C00021843,upi,,,,,,
pay_QbeG2yn6veXY3u,payment,0,0,3008.80,INR,1.18,0.18,0,1,01/06/2025 00:47:07,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":3000, ""t1_gst"":1.3, ""t1_transaction_charges"":7.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbeFP45hXvq1L5,C00021844,upi,,,,,,
pay_QbeeoT1RW2hlvR,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 01:10:36,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbee1WnsK0Uq0s,C00021845,upi,,,,,,
pay_QbemeHteNHUJCX,payment,0,0,5250.70,INR,1.18,0.18,0,1,01/06/2025 01:18:42,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbely6W9RDwCvk,C00021846,upi,,,,,,
pay_Qbf0HC1RTHHcO5,payment,0,0,10029.50,INR,1.18,0.18,0,1,01/06/2025 01:31:00,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbezamj8Oz6h23,C00021847,upi,,,,,,
pay_Qbg28l8uM9SmPC,payment,0,0,3008.80,INR,1.18,0.18,0,1,01/06/2025 02:31:23,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":3000, ""t1_gst"":1.3, ""t1_transaction_charges"":7.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbfze59U94ODI5,C00021848,upi,,,,,,
pay_QbjbeuKdoeN7oe,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 06:01:04,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbjbJjG8uzWfkF,C00021850,upi,,,,,,
pay_QblwkY97pDojjp,payment,0,0,2507.29,INR,1.18,0.18,0,1,01/06/2025 08:18:16,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2500, ""t1_gst"":1.1, ""t1_transaction_charges"":6.2, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QblwQtD677n0hY,C00021852,upi,,,,,,
pay_Qbm1MadDIhZK1l,payment,0,0,15044.30,INR,1.18,0.18,0,1,01/06/2025 08:22:43,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":15000, ""t1_gst"":6.8, ""t1_transaction_charges"":37.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbm0zs3rDGlysU,C00021854,upi,,,,,,
pay_QbmQ6pXsqrrySx,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 08:46:18,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbmPNW33bFxQgd,C00021855,upi,,,,,,
pay_QbmgGPlbmM6C5e,payment,0,0,10029.50,INR,1.18,0.18,0,1,01/06/2025 09:01:48,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbmfTtCpET2SyG,C00021856,upi,,,,,,
pay_Qbmhj9Q5yhvlK6,payment,0,0,4247.80,INR,1.18,0.18,0,1,01/06/2025 09:02:56,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":4000, ""t1_gst"":1.8, ""t1_transaction_charges"":10, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbmhGMV3QhApT5,C00021857,upi,,,,,,
pay_Qbmtx5lZWYZJwU,payment,0,0,2241.90,INR,1.18,0.18,0,1,01/06/2025 09:14:22,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbmsptUVoo3duN,C00021858,upi,,,,,,
pay_QbnESRtaoYOttl,payment,0,0,1238.90,INR,1.18,0.18,0,1,01/06/2025 09:33:46,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbnDQq9oW9Ls1m,C00021859,upi,,,,,,
pay_QbnHCOFHs5tM7J,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 09:36:20,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbnH4RDgD4gGvT,C00021860,upi,,,,,,
pay_QbnT6ajMiRJv3S,payment,0,0,1238.90,INR,1.18,0.18,0,1,01/06/2025 09:47:38,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbnSOuNeH1ct5b,C00021862,upi,,,,,,
pay_QbnbaE2CmxTn9t,payment,0,0,4262.50,INR,1.18,0.18,0,1,01/06/2025 09:55:43,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":4250, ""t1_gst"":1.9, ""t1_transaction_charges"":10.6, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbnbPs8WnK3hDf,C00021866,upi,,,,,,
pay_QbneZyJtvFfvEe,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 09:58:31,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbnajYSqANSbDK,C00021865,upi,,,,,,
pay_QbnecJoDMbICZm,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 09:58:47,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbne7Gk4MvSa5x,C00021867,upi,,,,,,
pay_QbntUY8Z3Nsx1O,payment,0,0,10029.50,INR,1.18,0.18,0,1,01/06/2025 10:12:42,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbnr3Yko900kU2,C00021869,upi,,,,,,
pay_Qbnv3bMolkpcYO,payment,0,0,2507.29,INR,1.18,0.18,0,1,01/06/2025 10:14:08,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2500, ""t1_gst"":1.1, ""t1_transaction_charges"":6.2, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbnuo2B5l7GyvC,C00021870,upi,,,,,,
pay_Qbo3h1CguD0vBw,payment,0,0,1238.90,INR,1.18,0.18,0,1,01/06/2025 10:22:35,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbo39mHprC3vGd,C00021873,upi,,,,,,
pay_Qbo75ZumrVbXhs,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 10:25:51,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbo6sYHLRiGBVu,C00021874,upi,,,,,,
pay_QboF6B3TIVV9JW,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 10:33:12,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QboCZwcTgfGJGW,C00021875,upi,,,,,,
pay_QboTCJUXPaB1fK,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 10:46:43,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QboT2bBgtBlCCx,C00021876,upi,,,,,,
pay_QboXp9JZMfsrTc,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 10:50:50,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QboXShSFTzxZn8,C00021878,upi,,,,,,
pay_QboXtkU98ZDfeS,payment,0,0,2005.90,INR,1.18,0.18,0,1,01/06/2025 10:51:08,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QboXEGrfe0XfEc,C00021877,upi,,,,,,
pay_QboZCuFnaBkgS3,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 10:52:15,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QboZ65lob0YF2i,C00021879,upi,,,,,,
pay_QbowFQwW0brad2,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 11:14:14,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbovqVrdXcnq8G,C00021880,upi,,,,,,
pay_QbpAjdPaFCMN5L,payment,0,0,4178.29,INR,1.18,0.18,0,1,01/06/2025 11:27:41,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":4166, ""t1_gst"":1.9, ""t1_transaction_charges"":10.4, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbpAdlHf3xa4VV,C00021881,upi,,,,,,
pay_QbpLorA1fkpI1x,payment,0,0,3008.80,INR,1.18,0.18,0,1,01/06/2025 11:38:10,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":3000, ""t1_gst"":1.3, ""t1_transaction_charges"":7.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbpLOhX2eOUaOW,C00021882,upi,,,,,,
pay_QbpXposbGrzkyw,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 11:49:35,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbpXYg3wpHFiPT,C00021883,upi,,,,,,
pay_QbqAFPGA0u4pPC,payment,0,0,6017.70,INR,1.18,0.18,0,1,01/06/2025 12:26:09,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":6000, ""t1_gst"":2.7, ""t1_transaction_charges"":15, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbq9U3kI7mbDLx,C00021886,upi,,,,,,
pay_QbqApGqOplFxJJ,payment,0,0,10029.50,INR,1.18,0.18,0,1,01/06/2025 12:26:35,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbqATzAL4WtiHV,C00021887,upi,,,,,,
pay_QbqY7KUL49j17A,payment,0,0,2507.29,INR,1.18,0.18,0,1,01/06/2025 12:48:29,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2500, ""t1_gst"":1.1, ""t1_transaction_charges"":6.2, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbqXcCdKMHKcGn,C00021888,upi,,,,,,
pay_QbqZ5rPY2cFUN9,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 12:49:49,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbqYaZCVs0nhKG,C00021890,upi,,,,,,
pay_QbqzRGbPcUasmM,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 13:14:27,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbqyowPqebfkKd,C00021891,upi,,,,,,
pay_QbrLkNM95anju6,payment,0,0,60177.00,INR,1.18,0.18,0,1,01/06/2025 13:35:42,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":60000, ""t1_gst"":27, ""t1_transaction_charges"":150, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbrKsD2Z9l73JM,C00021893,upi,,,,,,
pay_QbrRe7jtZ3EFfV,payment,0,0,1238.90,INR,1.18,0.18,0,1,01/06/2025 13:41:17,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbrPg4sLpHAtZb,C00021895,upi,,,,,,
pay_QbrSjKUVvonQXw,payment,0,0,10029.50,INR,1.18,0.18,0,1,01/06/2025 13:42:09,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbrSK4pEXxwz02,C00021896,upi,,,,,,
pay_QbrvIWF5vp2eDB,payment,0,0,2507.29,INR,1.18,0.18,0,1,01/06/2025 14:09:15,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2500, ""t1_gst"":1.1, ""t1_transaction_charges"":6.2, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbruyb4IGjakNY,C00021897,upi,,,,,,
pay_QbshL8rJCRrfaY,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 14:54:54,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbseIx2AwsXUQR,C00021898,upi,,,,,,
pay_QbtFvd6lyO3slH,payment,0,0,5516.30,INR,1.18,0.18,0,1,01/06/2025 15:27:20,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5500, ""t1_gst"":2.5, ""t1_transaction_charges"":13.8, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbtFpbc2SPbzFr,C00021899,upi,,,,,,
pay_QbtgPZ0iWJtiI5,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 15:52:44,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbtfbUyn6URnly,C00021900,upi,,,,,,
pay_QbtvOYDwiE7zfX,payment,0,0,5250.70,INR,1.18,0.18,0,1,01/06/2025 16:07:29,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbtuvmEYf6dDee,C00021901,upi,,,,,,
